retweets_id,retweeter_id,original_user_id,times
309166,62723,98552,1
309167,59030,97568,1
309168,59510,97683,1
309169,61918,98304,1
309170,59830,97753,1
309171,59617,97711,1
309172,61262,98129,1
309173,61601,61678,1
309174,57614,97341,1
309175,57049,58929,1
309176,59266,97556,1
309177,60544,66966,1
309178,85582,85174,1
309179,85582,61304,1
309180,85582,85293,2
309181,85582,85214,1
309182,60237,61807,1
309183,61635,97162,1
309184,61635,98353,1
309185,79560,64516,1
309186,57163,97282,1
309187,79878,99419,1
309188,76356,98912,1
309189,60589,97950,1
309190,83802,83547,1
309191,63962,97773,1
309192,79731,79387,1
309193,84623,83913,1
309194,77676,77362,1
309195,59452,97671,1
309196,60172,57543,1
309197,60790,97499,1
309198,61844,97436,1
309199,84338,83605,1
309200,84904,99609,1
309201,62354,98422,1
309202,59090,97585,1
309203,80467,99464,1
309204,58122,76430,1
309205,59317,88246,1
309206,62195,61678,1
309207,79825,79825,1
309208,77044,99041,1
309209,61227,98115,1
309210,60547,97934,1
309211,56797,56586,1
309212,56797,97444,1
309213,58204,57910,1
309214,64115,97638,1
309215,78936,99365,1
309216,83723,83021,1
309217,57526,88567,1
309218,62217,98373,1
309219,76769,98983,1
309220,84245,83549,1
309221,85970,85160,1
309222,59856,97781,1
309223,58295,58317,1
309224,64351,89442,1
309225,63008,98597,1
309226,58227,57587,1
309227,60857,98011,1
309228,64188,64463,1
309229,63360,62115,1
309230,83645,83133,1
309231,59107,97589,1
309232,59107,99153,1
309233,85285,85174,1
309234,60635,97960,1
309235,60635,97962,1
309236,80163,99430,1
309237,60306,90039,1
309238,60180,79100,1
309239,59559,97698,1
309240,85677,85327,1
309241,61734,98255,1
309242,60165,97868,1
309243,60546,60540,1
309244,83805,83648,1
309245,77759,79657,1
309246,58980,57323,1
309247,59886,97792,1
309248,59562,57784,1
309249,63730,61796,1
309250,63450,98681,1
309251,63450,98693,1
309252,58314,58317,1
309253,59071,64463,1
309254,63432,98675,1
309255,76798,94737,1
309256,61465,85334,1
309257,59092,88246,1
309258,79775,79698,1
309259,56997,97246,1
309260,61454,98057,1
309261,83473,99592,1
309262,59381,97660,1
309263,59222,97624,1
309264,62286,96123,1
309265,61281,61531,1
309266,60323,71473,1
309267,79515,99406,1
309268,59158,97603,1
309269,83513,99593,1
309270,61157,99682,1
309271,80450,99461,1
309272,63158,98591,1
309273,62440,98461,1
309274,85659,85480,1
309275,80549,99485,1
309276,83654,99603,1
309277,59002,97563,1
309278,63575,98675,1
309279,83186,84178,1
309280,59021,59020,1
309281,57980,57849,1
309282,61541,98169,1
309283,57640,97347,1
309284,83843,99611,1
309285,61273,98122,1
309286,63890,58541,1
309287,63887,98769,1
309288,61643,61678,1
309289,63717,98727,1
309290,57039,97256,1
309291,58577,58780,1
309292,76376,76376,1
309293,79553,79841,1
309294,57982,97418,1
309295,76588,98943,1
309296,61398,98169,1
309297,60182,90039,1
309298,84286,84208,1
309299,63562,98701,1
309300,60767,97993,1
309301,85187,67357,1
309302,61473,86430,1
309303,84019,83427,1
309304,78875,99358,1
309305,57025,97255,1
309306,59178,57692,1
309307,60472,97974,1
309308,77596,99174,1
309309,60899,98027,1
309310,64369,66524,1
309311,80748,99516,1
309312,79854,79871,1
309313,86514,86478,1
309314,63361,98310,1
309315,63361,98680,1
309316,62472,57784,1
309317,63144,63160,1
309318,59537,59020,1
309319,62393,98439,1
309320,60557,97937,1
309321,78732,99341,1
309322,58704,58484,1
309323,57136,97277,1
309324,62870,58317,1
309325,85407,86535,1
309326,63685,98126,1
309327,61150,98096,1
309328,77104,99050,1
309329,60669,97945,1
309330,56637,64465,1
309331,59213,97622,1
309332,84737,84615,1
309333,58389,89469,1
309334,62048,98330,1
309335,64149,96278,1
309336,62522,98497,1
309337,62606,98518,1
309338,60070,97847,1
309339,57753,97370,1
309340,62502,98489,1
309341,61784,98271,1
309342,63810,97590,1
309343,57140,83848,1
309344,58835,97513,1
309345,62965,98586,1
309346,83979,99598,1
309347,61341,98146,1
309348,59550,97695,1
309349,59920,89743,1
309350,63975,96153,1
309351,59463,96522,1
309352,59463,98774,1
309353,59859,97782,1
309354,61246,98123,1
309355,62574,59020,1
309356,74483,99618,1
309357,60178,96153,1
309358,62338,68839,1
309359,60368,57552,1
309360,60815,58578,1
309361,83411,83035,1
309362,62183,98282,1
309363,80350,99441,1
309364,60650,97965,1
309365,80568,99447,1
309366,58651,97381,1
309367,79519,79415,1
309368,85613,85939,1
309369,58827,58578,1
309370,63831,96278,1
309371,62690,87957,1
309372,62348,98418,1
309373,60324,97584,1
309374,61249,98125,1
309375,61249,86132,2
309376,61721,62059,1
309377,63671,98126,1
309378,56967,97239,1
309379,63449,59764,1
309380,60575,60552,1
309381,58138,96570,1
309382,59298,97641,1
309383,62766,60470,1
309384,59519,97687,1
309385,61032,61184,1
309386,61032,61544,1
309387,64220,96278,1
309388,56806,57263,1
309389,60078,97851,1
309390,60078,98234,1
309391,60078,63257,1
309392,60078,61512,1
309393,79655,79635,1
309394,58940,96534,1
309395,84649,84110,1
309396,86194,85208,1
309397,63627,63271,1
309398,59587,97702,1
309399,64142,96671,1
309400,61626,61678,1
309401,61443,98186,1
309402,58436,97480,1
309403,58362,58614,1
309404,61171,98042,1
309405,60531,97489,1
309406,77546,99155,1
309407,77631,99186,1
309408,58075,97434,1
309409,58075,69160,1
309410,59059,97576,1
309411,60397,96153,1
309412,83810,83354,1
309413,59171,97608,1
309414,59956,96493,1
309415,59535,64463,1
309416,59698,97738,1
309417,61534,61034,1
309418,60365,90039,1
309419,76391,83206,1
309420,61318,61184,1
309421,64146,96278,1
309422,56629,95162,1
309423,61368,98157,1
309424,77870,99227,1
309425,77454,99121,1
309426,57330,90039,1
309427,63836,98755,1
309428,63582,61774,1
309429,59063,97578,1
309430,60985,98045,1
309431,61003,98048,1
309432,64296,58362,1
309433,61220,98106,1
309434,80889,80706,1
309435,79723,79698,1
309436,59924,64465,1
309437,63966,98784,1
309438,63948,58484,1
309439,57702,97358,1
309440,57702,97386,1
309441,59674,83848,1
309442,77616,99179,1
309443,60269,97879,1
309444,61563,98215,1
309445,62448,98466,1
309446,62607,98519,1
309447,63710,63255,1
309448,57485,88246,1
309449,57388,83848,1
309450,86083,85398,1
309451,61751,98260,1
309452,61751,66943,1
309453,80690,90039,1
309454,85776,85524,1
309455,85776,85293,1
309456,60662,97969,1
309457,82860,99549,1
309458,60004,82914,1
309459,58901,96534,1
309460,61333,98143,1
309461,63872,73784,1
309462,77568,69101,1
309463,57413,63697,1
309464,61180,61184,1
309465,60423,79100,1
309466,80193,80168,1
309467,59960,97659,1
309468,62462,97401,1
309469,61935,98307,1
309470,63992,58501,1
309471,82881,99555,1
309472,58732,58621,1
309473,63241,98634,1
309474,84851,83837,1
309475,77974,99257,1
309476,64122,96278,1
309477,59697,97732,1
309478,62244,88246,1
309479,60074,97850,1
309480,60286,64631,1
309481,64192,98769,1
309482,57515,97323,1
309483,86022,99696,1
309484,60768,80369,1
309485,64353,64515,1
309486,58185,59020,1
309487,80060,96464,1
309488,60651,88841,1
309489,60745,97915,1
309490,60131,97864,1
309491,61159,61184,1
309492,84550,83598,1
309493,64110,98819,1
309494,59970,97794,1
309495,62489,98483,1
309496,60219,86176,1
309497,80726,99513,1
309498,61944,98311,1
309499,80610,97508,1
309500,64262,98859,1
309501,60868,98016,1
309502,61524,98206,1
309503,83952,77495,1
309504,58530,97495,1
309505,58679,96153,1
309506,79688,99397,1
309507,80636,97932,1
309508,85274,99666,1
309509,79648,79632,1
309510,61043,61203,1
309511,61953,98310,1
309512,59611,97710,1
309513,62480,98479,1
309514,59598,97705,1
309515,60607,60538,1
309516,60367,97897,1
309517,59744,97755,1
309518,60776,97981,1
309519,58321,64976,1
309520,58416,58317,1
309521,60879,98019,1
309522,57299,88567,1
309523,60877,58338,2
309524,85357,85471,1
309525,85241,85147,1
309526,62949,65407,1
309527,79920,79919,1
309528,56691,97172,1
309529,61711,98237,1
309530,86449,81566,1
309531,57482,79100,1
309532,64160,96278,1
309533,60605,97917,1
309534,56583,92190,1
309535,59303,96773,1
309536,62341,98416,1
309537,63020,58338,1
309538,64049,98799,1
309539,79693,79592,1
309540,62504,98490,1
309541,60164,96153,1
309542,60886,58501,1
309543,77615,99178,1
309544,62070,98340,1
309545,62070,61678,1
309546,63433,98676,1
309547,85951,85177,1
309548,61066,98068,1
309549,61066,98095,1
309550,79231,99388,1
309551,60614,97953,1
309552,61472,61146,1
309553,62921,58769,1
309554,59166,97606,1
309555,80063,96464,1
309556,61279,86176,1
309557,58562,58338,1
309558,79595,79592,1
309559,59919,97802,1
309560,59220,97623,1
309561,59076,58987,1
309562,57829,97389,1
309563,61374,98159,1
309564,59566,96394,1
309565,60058,97842,1
309566,64039,98796,1
309567,56890,97190,1
309568,76490,64465,1
309569,79386,79386,1
309570,61329,61184,1
309571,57204,97290,1
309572,56608,97159,1
309573,59782,56987,1
309574,60276,97883,1
309575,77225,99070,1
309576,56932,97226,1
309577,64239,98853,1
309578,64258,98859,1
309579,57067,97263,1
309580,86139,85269,1
309581,57016,97253,1
309582,59490,97679,1
309583,60867,98015,1
309584,84302,84183,1
309585,58315,58501,1
309586,83393,99586,1
309587,60055,97841,1
309588,77511,83816,1
309589,59829,97773,1
309590,63250,98638,1
309591,58904,97543,1
309592,58914,57784,1
309593,57525,63697,1
309594,61720,61678,1
309595,63229,98632,1
309596,59256,97632,1
309597,57113,97274,1
309598,80419,66313,1
309599,59193,97615,1
309600,78229,99286,1
309601,64012,96153,1
309602,60585,60578,1
309603,79008,99372,1
309604,79501,70567,1
309605,79359,79357,1
309606,56985,59020,1
309607,57460,97319,1
309608,60451,65957,1
309609,59934,97806,1
309610,60534,97927,1
309611,78153,99281,1
309612,56858,67148,1
309613,60045,97838,1
309614,58737,60876,1
309615,61271,98131,1
309616,61088,61334,1
309617,86351,61029,1
309618,61931,98305,1
309619,78827,99354,1
309620,79642,79635,1
309621,79642,79722,1
309622,62781,98562,1
309623,62465,70239,1
309624,85913,85477,1
309625,59730,97750,1
309626,57303,88567,1
309627,56720,97176,1
309628,56826,97197,1
309629,59567,57784,1
309630,61325,61184,1
309631,59977,96123,1
309632,60813,58338,1
309633,56647,97154,1
309634,84290,84147,1
309635,61238,98119,1
309636,62545,98508,1
309637,59641,97720,1
309638,85414,60898,1
309639,62769,65124,1
309640,63684,98726,1
309641,77619,99181,1
309642,61075,98069,1
309643,61075,98150,1
309644,64349,98887,1
309645,62305,98403,1
309646,58532,58317,1
309647,63023,90682,1
309648,59579,73184,1
309649,85708,85455,1
309650,58595,58578,1
309651,58595,97489,1
309652,84257,59780,1
309653,61261,98128,1
309654,86268,85293,1
309655,58717,58501,1
309656,80459,99462,1
309657,61992,98320,1
309658,57948,97231,1
309659,62839,62810,1
309660,78580,99327,1
309661,78414,99310,1
309662,64118,96278,1
309663,56874,97212,1
309664,56880,97215,1
309665,58796,58597,1
309666,76766,98981,1
309667,76766,69408,1
309668,60148,90039,1
309669,59725,89442,1
309670,57796,59020,1
309671,80470,99465,1
309672,79503,70567,1
309673,80439,88844,1
309674,86263,85814,1
309675,59936,97807,1
309676,62718,98551,1
309677,79823,79816,1
309678,57089,97268,1
309679,77795,99215,1
309680,83863,99613,1
309681,62538,98505,1
309682,83385,99585,1
309683,84411,83569,1
309684,63107,98610,1
309685,80638,97932,1
309686,62554,79100,1
309687,80130,80118,1
309688,58442,97490,1
309689,84866,84265,1
309690,62893,65124,1
309691,84449,82977,1
309692,57955,57954,1
309693,69726,70567,1
309694,59705,97740,1
309695,62140,98355,1
309696,60917,66786,1
309697,58537,58317,1
309698,60352,97897,1
309699,62377,98431,1
309700,56936,97229,1
309701,59199,97602,1
309702,79477,79453,2
309703,84700,78774,1
309704,62390,98437,1
309705,61070,73784,1
309706,80020,80019,1
309707,58953,97550,1
309708,80345,99440,1
309709,62288,96153,1
309710,61132,98090,1
309711,64128,96278,1
309712,58866,97535,1
309713,62682,98539,1
309714,62682,84460,1
309715,63184,98629,1
309716,63184,63569,1
309717,58515,58501,1
309718,62452,98457,1
309719,59692,97735,1
309720,79844,99415,1
309721,61481,98195,1
309722,61481,61379,1
309723,60685,97976,1
309724,64319,63853,1
309725,83342,83058,1
309726,58071,69701,1
309727,58383,58501,1
309728,58838,97527,1
309729,64033,67482,1
309730,62492,98485,1
309731,63608,98711,1
309732,58392,63692,1
309733,57864,97394,1
309734,84847,84511,1
309735,58333,97478,1
309736,60301,97886,1
309737,56998,97247,1
309738,63387,89743,1
309739,56777,97189,1
309740,80029,96464,1
309741,59309,97644,1
309742,60942,85825,1
309743,60021,97827,1
309744,58555,97498,1
309745,85914,85825,1
309746,57997,97297,1
309747,61641,98234,1
309748,84310,84107,1
309749,79506,99406,1
309750,63150,98622,1
309751,80471,99464,1
309752,62547,97841,1
309753,80735,99514,1
309754,59606,96797,1
309755,57540,61970,1
309756,58700,58501,1
309757,74258,99128,1
309758,74258,64735,1
309759,56961,97236,1
309760,63639,71473,1
309761,63434,63257,1
309762,77816,99218,1
309763,59735,97753,1
309764,79880,99420,1
309765,64346,97513,1
309766,64169,96278,1
309767,77417,76546,1
309768,59146,83505,1
309769,61945,61678,1
309770,59230,64463,1
309771,80794,99523,1
309772,58311,60844,1
309773,77233,94908,1
309774,77165,99061,1
309775,60657,97966,1
309776,60657,97967,1
309777,63631,63497,1
309778,61697,61678,1
309779,78787,99348,1
309780,61196,61080,1
309781,57922,97409,1
309782,60678,97972,1
309783,61357,69817,1
309784,57720,97362,1
309785,61948,98302,1
309786,56917,97223,1
309787,60018,97706,1
309788,63799,98747,1
309789,61259,98042,1
309790,62671,59398,1
309791,64215,96278,1
309792,64354,98887,1
309793,58793,97521,1
309794,63226,98631,1
309795,58505,97495,1
309796,59911,97797,1
309797,64046,98797,1
309798,85932,85177,1
309799,56897,97219,1
309800,61632,61678,1
309801,80512,71473,1
309802,86371,87316,1
309803,60372,96153,1
309804,60340,97893,1
309805,63837,88229,1
309806,77697,99196,1
309807,58833,97525,1
309808,64109,96278,1
309809,61753,61754,1
309810,62739,98555,1
309811,62817,60832,1
309812,62680,98538,1
309813,57783,57934,1
309814,57783,97412,1
309815,78300,99296,1
309816,61315,98140,1
309817,61315,87316,1
309818,61315,85973,1
309819,64016,96574,1
309820,62589,98514,1
309821,58691,97510,1
309822,78463,99315,1
309823,64371,98837,1
309824,60538,97932,1
309825,80473,99467,1
309826,60314,97890,1
309827,78329,99299,1
309828,61194,98108,1
309829,61369,98158,1
309830,58130,97445,1
309831,63958,96153,1
309832,79766,79765,1
309833,79748,79747,1
309834,76606,98949,1
309835,80204,64498,1
309836,60667,97971,1
309837,59041,97571,1
309838,80497,98798,1
309839,62689,98543,1
309840,59721,97746,1
309841,62298,98400,1
309842,59370,83848,1
309843,59370,96344,1
309844,80601,88567,1
309845,86251,85967,1
309846,60800,97986,1
309847,77400,99094,1
309848,78978,99370,1
309849,58318,58317,1
309850,60568,58298,1
309851,78069,99268,1
309852,61662,98239,1
309853,62928,58578,1
309854,62366,98426,1
309855,60356,97898,1
309856,60661,97968,1
309857,60617,97945,1
309858,82891,83848,2
309859,82891,73016,1
309860,60891,98022,1
309861,80490,99472,1
309862,62582,98395,1
309863,61497,98196,1
309864,61663,98240,1
309865,58205,97459,1
309866,57755,97372,1
309867,59939,97807,1
309868,63959,97773,1
309869,58674,96153,1
309870,76457,98930,1
309871,67546,99455,1
309872,79044,99375,1
309873,59933,85946,1
309874,83047,99568,1
309875,80875,99538,1
309876,63576,98705,1
309877,57860,97394,1
309878,86439,85146,1
309879,80707,99511,1
309880,62678,98457,1
309881,57730,57910,1
309882,58738,65325,1
309883,61638,61796,1
309884,57231,97297,1
309885,56966,97237,1
309886,63674,98723,1
309887,56591,97157,1
309888,56591,56710,1
309889,56591,97182,1
309890,60939,61034,1
309891,79482,79454,1
309892,63148,98610,1
309893,85284,85177,1
309894,63276,63273,1
309895,60363,97897,1
309896,62340,98415,1
309897,84761,84447,1
309898,63834,58361,1
309899,59889,97740,1
309900,57707,95162,1
309901,61841,98288,1
309902,84718,84441,1
309903,56982,97243,1
309904,60638,97958,1
309905,64344,98885,1
309906,79859,99413,1
309907,58563,97436,1
309908,84272,83375,1
309909,80770,99520,1
309910,84562,99646,1
309911,60113,97814,1
309912,62463,98472,1
309913,77670,97542,1
309914,62090,98285,1
309915,84559,83206,1
309916,61390,61080,1
309917,62567,98512,1
309918,57261,97304,1
309919,59662,97727,1
309920,60354,97897,1
309921,86239,86192,1
309922,56597,88246,1
309923,63097,98614,1
309924,58229,97464,1
309925,59914,97745,1
309926,58079,59020,1
309927,61849,61678,1
309928,60271,97882,1
309929,84690,84050,1
309930,60371,96153,1
309931,76461,89253,1
309932,59161,70099,1
309933,56719,97175,1
309934,58291,58597,1
309935,57786,97379,1
309936,60382,97902,1
309937,60428,97905,1
309938,63452,98682,1
309939,59095,97588,1
309940,78887,99362,1
309941,59891,97745,1
309942,58048,92190,1
309943,62719,79540,1
309944,86283,85822,1
309945,60774,97997,1
309946,60799,98002,1
309947,61692,62059,1
309948,59150,97601,1
309949,56889,97218,1
309950,56940,97190,1
309951,61119,98086,1
309952,57664,88246,1
309953,61826,98637,1
309954,80580,98798,1
309955,64163,89232,1
309956,61962,76163,1
309957,63907,98773,1
309958,62142,96486,1
309959,58648,97505,1
309960,61020,98053,1
309961,57778,97378,1
309962,63059,65124,1
309963,85906,85887,1
309964,59601,96844,1
309965,57818,97387,1
309966,56808,97194,1
309967,85997,61029,1
309968,57875,57775,1
309969,77857,99224,1
309970,80335,90039,1
309971,56590,97156,1
309972,79718,79387,1
309973,79680,79415,1
309974,64359,64515,1
309975,56622,56578,1
309976,84271,99632,1
309977,64227,60626,1
309978,80812,99527,1
309979,61155,98097,1
309980,83495,83253,1
309981,59239,97627,1
309982,77950,99251,1
309983,59871,97787,1
309984,84518,84109,1
309985,61756,98261,1
309986,56963,97237,1
309987,60523,67014,1
309988,61430,98180,1
309989,62896,65124,1
309990,60629,58501,1
309991,80083,80036,1
309992,61139,73944,1
309993,62913,98580,1
309994,60520,97926,1
309995,84555,99591,1
309996,62301,98401,1
309997,60079,97852,1
309998,80441,99461,1
309999,79785,79765,1
310000,58806,64976,1
310001,63297,98646,1
310002,58282,58501,1
310003,61690,61657,1
310004,76844,98999,1
310005,58320,58597,1
310006,58320,97477,1
310007,59594,97704,1
310008,56721,58016,1
310009,80010,79994,1
310010,61052,98064,1
310011,79572,79415,1
310012,86004,85885,1
310013,61514,85206,1
310014,85190,99662,1
310015,85782,85572,1
310016,62832,66907,1
310017,63030,58484,1
310018,58248,58051,1
310019,84604,83727,1
310020,61122,61582,1
310021,64000,98786,1
310022,62081,98342,1
310023,57080,97266,1
310024,60804,58298,1
310025,78583,83595,1
310026,57749,97368,1
310027,59418,88246,1
310028,58286,97473,1
310029,62282,98392,1
310030,58778,97336,1
310031,80424,99447,1
310032,59904,97794,1
310033,64347,89442,1
310034,57725,56586,1
310035,84512,97563,1
310036,59838,97776,1
310037,60893,98023,1
310038,61687,62059,1
310039,83450,99591,1
310040,64302,98872,1
310041,84527,99644,1
310042,59736,97550,1
310043,62085,61678,1
310044,58523,58317,1
310045,86253,96936,1
310046,61616,61678,1
310047,80252,93366,1
310048,83376,82943,1
310049,60210,64484,1
310050,64275,98862,1
310051,63581,98706,1
310052,61000,98047,1
310053,77518,76553,1
310054,62207,98369,1
310055,61938,83848,1
310056,58986,97558,1
310057,58618,58317,1
310058,61986,98318,1
310059,63358,61796,1
310060,61893,61780,1
310061,80487,99471,1
310062,86229,85549,1
310063,79846,99408,1
310064,57882,97398,1
310065,60649,97964,2
310066,57727,97365,1
310067,58046,97426,1
310068,58566,97436,1
310069,58588,58578,1
310070,80749,99499,1
310071,57314,79100,1
310072,59907,97753,1
310073,63475,63192,1
310074,61338,98144,1
310075,61338,98148,1
310076,58754,97516,1
310077,60307,97888,1
310078,62663,98534,1
310079,58755,97516,1
310080,80734,97590,1
310081,62370,98428,1
310082,63590,98708,1
310083,58094,97437,1
310084,61946,98312,1
310085,79432,99397,1
310086,59580,96394,1
310087,60500,97920,1
310088,62735,59398,1
310089,62425,88246,1
310090,62043,69529,1
310091,84085,99624,1
310092,60731,97984,1
310093,86516,86324,1
310094,78369,99305,1
310095,80131,80112,1
310096,58456,58578,1
310097,77472,96507,1
310098,80699,99481,1
310099,61079,98070,1
310100,61356,98153,1
310101,60905,98030,1
310102,84134,83133,1
310103,76871,99005,1
310104,62670,98535,1
310105,58254,97409,1
310106,62933,58501,1
310107,62933,99458,1
310108,77924,99246,1
310109,58323,58780,1
310110,61765,61678,1
310111,83983,99582,1
310112,60639,97961,1
310113,59629,97716,1
310114,63115,98610,1
310115,59251,97623,1
310116,85937,61284,1
310117,85937,85238,1
310118,62882,60470,1
310119,84565,64418,1
310120,78652,99334,1
310121,62850,58501,1
310122,63087,67468,1
310123,60854,98010,1
310124,64372,65041,1
310125,59223,97623,1
310126,60794,98001,1
310127,58678,97491,1
310128,62985,58596,1
310129,79980,99424,1
310130,83879,73791,1
310131,84497,83535,1
310132,59737,64463,1
310133,84841,99591,1
310134,63809,66943,1
310135,57474,97321,1
310136,64345,98886,1
310137,77266,99074,1
310138,58815,58484,1
310139,58815,58501,1
310140,59088,97584,1
310141,63089,98017,1
310142,63089,98617,1
310143,57792,97380,1
310144,86224,85974,1
310145,64326,97458,1
310146,60653,60729,1
310147,62284,98394,1
310148,60640,97962,1
310149,60654,97945,1
310150,57498,97322,1
310151,62961,98599,1
310152,63145,98017,1
310153,80567,99487,1
310154,61916,63168,1
310155,64171,98830,1
310156,64238,98852,1
310157,58102,62755,1
310158,59884,97790,1
310159,80407,99451,1
310160,84766,84222,1
310161,79066,99376,1
310162,62214,98371,1
310163,58894,59388,1
310164,61015,98051,1
310165,59268,97556,1
310166,62171,98359,1
310167,62405,94773,1
310168,80694,99508,1
310169,76772,64743,1
310170,58275,58484,1
310171,63745,63434,1
310172,63804,98744,1
310173,62326,98410,1
310174,57666,88246,1
310175,63604,98713,1
310176,82865,99551,1
310177,58625,97502,1
310178,61191,98106,1
310179,85585,85203,1
310180,61112,73784,1
310181,59361,97655,1
310182,58396,73784,1
310183,83339,82976,1
310184,83339,99639,1
310185,61456,98189,1
310186,60931,98030,1
310187,63796,98746,1
310188,62352,98421,1
310189,63954,97773,1
310190,78388,99306,1
310191,64183,65996,1
310192,57435,88567,1
310193,59991,97394,1
310194,63801,97590,1
310195,84966,83373,1
310196,77573,99165,1
310197,84393,82986,1
310198,85591,85515,1
310199,61441,98185,1
310200,58376,65682,1
310201,61590,62059,1
310202,61590,61678,1
310203,61478,61146,1
310204,77836,99221,1
310205,77431,99103,1
310206,59283,97253,1
310207,80181,64498,1
310208,59645,97722,1
310209,61204,98111,1
310210,80870,90039,1
310211,64172,98831,1
310212,57663,80244,1
310213,60888,98021,1
310214,76780,98988,1
310215,85124,85147,1
310216,57671,88246,1
310217,62055,98332,1
310218,76634,83631,1
310219,59860,97773,1
310220,63945,58501,1
310221,84283,83835,1
310222,79742,79708,1
310223,80099,78647,1
310224,62358,98424,1
310225,84171,83610,1
310226,64009,98788,1
310227,60266,97879,1
310228,76592,91826,1
310229,63939,97861,1
310230,62359,85928,1
310231,57869,57775,4
310232,79578,79545,1
310233,85464,85147,1
310234,76690,73439,1
310235,60254,96123,1
310236,63339,61796,1
310237,63021,98600,1
310238,63021,58501,1
310239,62687,98535,1
310240,61458,98190,1
310241,64189,98836,1
310242,61696,98248,1
310243,63967,97897,1
310244,59796,97767,1
310245,59917,97550,1
310246,58665,97056,1
310247,59989,97822,1
310248,64184,98834,1
310249,85954,85454,1
310250,62773,58578,1
310251,62773,60832,1
310252,61906,98301,1
310253,83440,82929,1
310254,60106,97773,1
310255,77646,99190,1
310256,58345,58484,1
310257,57701,97358,1
310258,62635,95111,1
310259,59226,97623,1
310260,63304,98648,1
310261,59916,97800,1
310262,61921,61920,1
310263,78702,99335,1
310264,62860,64670,1
310265,64080,94737,1
310266,64285,98859,1
310267,85211,85193,1
310268,62381,98395,1
310269,62639,98527,1
310270,63550,63434,1
310271,60903,98029,1
310272,79852,99408,1
310273,64015,92190,1
310274,86361,86226,1
310275,62808,98568,1
310276,59809,97752,1
310277,61519,98205,1
310278,58836,97526,1
310279,61967,62059,1
310280,62514,98493,1
310281,64366,98887,1
310282,84277,83859,1
310283,63787,98744,1
310284,64342,58484,1
310285,58386,58501,1
310286,85756,85246,1
310287,60296,90039,1
310288,59937,97808,1
310289,58112,97439,1
310290,77492,89743,1
310291,76742,98975,1
310292,59929,97804,1
310293,57590,97335,1
310294,61941,61796,1
310295,85566,99679,1
310296,59583,97700,1
310297,64374,66524,1
310298,57978,96774,1
310299,77088,99045,1
310300,59301,97580,1
310301,86086,85976,1
310302,60086,97853,1
310303,76694,98966,1
310304,85963,85174,1
310305,63683,98725,1
310306,63446,98640,1
310307,62947,58596,1
310308,63615,63434,1
310309,60163,88246,1
310310,62096,98346,1
310311,57857,58051,1
310312,58322,86531,1
310313,58993,88246,1
310314,59241,97627,1
310315,77910,99242,1
310316,58404,97481,1
310317,62066,61678,1
310318,86323,64165,1
310319,58860,97534,1
310320,60185,76430,1
310321,63792,98744,1
310322,59963,59020,1
310323,59192,88246,1
310324,62280,98391,1
310325,58881,94737,1
310326,58687,97491,1
310327,60156,97867,1
310328,60260,88246,1
310329,63775,98733,1
310330,63788,98744,1
310331,62069,98339,1
310332,61820,98281,1
310333,58513,97474,1
310334,77897,99235,1
310335,60265,77055,1
310336,63968,97773,1
310337,61026,61531,1
310338,57880,59020,1
310339,62889,58317,1
310340,80423,99456,1
310341,82906,99558,1
310342,58628,97474,1
310343,76890,99010,1
310344,59982,89442,1
310345,60287,97885,1
310346,59103,89743,1
310347,83800,83491,1
310348,84278,83259,1
310349,77402,99096,1
310350,77723,99201,1
310351,59954,97815,1
310352,58776,97519,1
310353,80366,64465,1
310354,83772,82845,1
310355,64086,98808,1
310356,79660,99412,1
310357,77003,99030,1
310358,57843,57910,1
310359,59597,90992,1
310360,57627,94491,1
310361,59391,97662,1
310362,77772,99209,1
310363,60016,97394,1
310364,80740,99515,1
310365,59167,88246,1
310366,61118,98085,1
310367,58498,96153,1
310368,86149,85177,1
310369,80557,62810,1
310370,61113,61034,1
310371,63402,98664,1
310372,77779,99211,1
310373,58503,58501,1
310374,63544,61678,1
310375,57956,97414,1
310376,62706,98548,1
310377,59515,97685,1
310378,80611,96153,1
310379,63743,98733,1
310380,63166,98626,1
310381,61537,98209,1
310382,62809,97932,1
310383,58773,65886,1
310384,58921,97547,1
310385,64175,88229,1
310386,77604,99175,1
310387,62052,61780,1
310388,64072,98804,1
310389,57848,97393,1
310390,59887,97623,1
310391,64332,98880,1
310392,58826,66524,1
310393,62900,65124,1
310394,80708,90039,1
310395,58560,60827,1
310396,58529,97056,1
310397,64212,98769,1
310398,84223,64515,1
310399,80806,63007,1
310400,80806,99525,1
310401,58569,58484,1
310402,61488,98123,1
310403,61017,61034,1
310404,62971,98591,1
310405,59168,97607,1
310406,63163,60470,1
310407,79862,79861,1
310408,59145,97556,1
310409,58187,97457,1
310410,57945,97231,1
310411,79669,79646,1
310412,62456,98470,1
310413,61621,61678,1
310414,58959,95889,1
310415,61675,98240,1
310416,63915,98776,1
310417,63879,58501,1
310418,79347,79348,1
310419,57716,57775,1
310420,63035,89890,1
310421,64054,59250,1
310422,84312,99634,1
310423,61910,62059,1
310424,83433,82952,1
310425,62595,98516,1
310426,59987,96535,1
310427,80632,97932,1
310428,64116,96278,1
310429,58844,63095,1
310430,58840,97528,1
310431,59016,97564,1
310432,57669,78940,1
310433,84379,99618,1
310434,83822,99608,1
310435,62605,88246,1
