tweet_id,text,created_at,category_name
36060,"Alberta?s 24-hour Mental Health Help Line: 1-877-303-2642 

Edmonton Distress Line: 780-482-HELP [4357]

First Nations/Inuit Hope for Wellness Help Line: 1-855-242-3310

211 info/referrals: https://t.co/mR7kVtCN2z

#mentalhealth #abfire #HighLevel #HighLevelFire #abpoli #ableg",2019-05-22T00:00Z,Volunteer
36079,"The town of Slave Lake and its residents are coming together to welcome evacuees fleeing the massive wildfire near High Level. As @CityRachelle reports, it wasn?t too long ago that they experienced a devastating fire.  @511Alberta #ABroads #ABfire https://t.co/r5UVvCnphi",2019-05-23T00:00Z,Volunteer
36085,"Watch live as emergency responders give an update on the status of the Chuckegg Creek Wildfire, burning about 5 km outside of High Level, Alta. https://t.co/3h3MBSOjJO",2019-05-22T00:00Z,Volunteer
36113,"Thought my friend?s photos from last night in the mountains looked hazy.
#YYC #Wildfires #ABwildfire #Kananaskis #banff #parkscanada https://t.co/SuJhNNZPW8",2019-05-24T00:00Z,Volunteer
36128,#Wildfire #evacuees from #HighLevel begin arriving at #SlaveLake reception centre | Watch News Videos Online https://t.co/aMfGrTJ1wu #ymmfire,2019-05-21T00:00Z,Volunteer
36134,Canadians affected by wildfires in Alberta may be eligible for taxpayer relief: https://t.co/VjWFPrdXk6 #CdnTax #ABFire https://t.co/nl5blA5XPW,2019-05-24T00:00Z,InformationWanted
36134,Canadians affected by wildfires in Alberta may be eligible for taxpayer relief: https://t.co/VjWFPrdXk6 #CdnTax #ABFire https://t.co/nl5blA5XPW,2019-05-24T00:00Z,GoodsServices
36134,Canadians affected by wildfires in Alberta may be eligible for taxpayer relief: https://t.co/VjWFPrdXk6 #CdnTax #ABFire https://t.co/nl5blA5XPW,2019-05-24T00:00Z,Volunteer
36142,Wildfire Situation in Alberta: IBC is here to help ? safety is top priority. https://t.co/QXj8xi9hY1 #ABwildfire #abfire https://t.co/GA9pS2Ihvo,2019-05-22T00:00Z,Volunteer
36166,A wildfire is threatening the transmission line that serves the community of High Level and La Crete and could cause an outage. It is anticipated that the fire will pass by the line today or tomorrow.  Report outages @ 1-800-668-5506.  https://t.co/EbBfzUiGJd #mackenziecounty,2019-05-19T00:00Z,Volunteer
36187,Emergency officials have rescued over 30 animals from peoples peoperties so far according to the mayor. I am livid. I hope those animals go to homes that care about them. We had plenty of time to pack. The mental gymnastics needed for excuses will be nuts #HighLevel #wildfires,2019-05-23T00:00Z,Volunteer
36194,"Our team is supporting relief efforts for the fire in High Level, Alberta. #ABFire https://t.co/LqTsuByCrF",2019-05-22T00:00Z,Volunteer
36225,"#BeReady to evacuate if necessary. Often forgotten items include: supplies for your pets, copies of marriage &amp; birth certificates, medications, and spare eyeglasses. Here is what else should be in your emergency preparedness kit: https://t.co/Wq9YFf2H8W  #ABfire #wildfires https://t.co/FSuwWSzzU3",2019-05-24T00:00Z,Volunteer
36229,"Officers also say to lock doors, windows; take small personal belongings including pets, identification, medication, cash; ensure all fuel and gas appliances are shut off and hot water tanks are turned down if able to.

MORE: https://t.co/Q87oTNQmBR",2019-05-20T00:00Z,Volunteer
36286,Our Emergency Response teams are hard at work inserving evacuees from the High Level wildfires. We have 1 canteen truck &amp; crew stationed in Slave Lake to feed evacuees. With a second vehicle from Edmonton also travelling to assist. #HighLevelFire #EmergencyDisasterServices https://t.co/GZAwRgtdUW,2019-05-23T00:00Z,Volunteer
36307,"@jtea18 indigenous bridges is a great charity that just started up, its to build bridges between indigenous communities. there are some serious forest fires right now in northern alberta and several people have lost their homes, ill be raising money to help them.",2019-05-31T00:00Z,Donations
36316,"After wildfires forced the mandatory evacuation of close to 4,000 High Level residents, some neighbouring municipalities are asking people to hold on to donations as others issue calls for specific needs... https://t.co/wlGcpAK9fj",2019-05-23T00:00Z,Volunteer
36316,"After wildfires forced the mandatory evacuation of close to 4,000 High Level residents, some neighbouring municipalities are asking people to hold on to donations as others issue calls for specific needs... https://t.co/wlGcpAK9fj",2019-05-23T00:00Z,Donations
36409,Thousands of people are being evacuated from their homes in Northern Alberta because of #abwildfires. We are in a climate emergency. Here is how you can help impacted communities: https://t.co/SnPC285Lwo https://t.co/0T7eLr7i8C,2019-05-31T00:00Z,Donations
36415,"Residents from #HighLevelAlberta need financial aid now to help them through the #Wildfire! ?@CAPE_Doctors? ?@jvipondmd? ?@RockyFeroe? #abpoli 
https://t.co/tlIvX8KnBg",2019-05-25T00:00Z,Donations
36415,"Residents from #HighLevelAlberta need financial aid now to help them through the #Wildfire! ?@CAPE_Doctors? ?@jvipondmd? ?@RockyFeroe? #abpoli 
https://t.co/tlIvX8KnBg",2019-05-25T00:00Z,GoodsServices
36476,"Our province is burning, and many communities in Alberta could use your help.

Treaty 8 First Nations has put out a call for supplies to be sent to evacuees and communities affected by the wildfires.
A full list of what they are seeking is available here: https://t.co/XWw82nfNut",2019-05-31T00:00Z,Volunteer
36476,"Our province is burning, and many communities in Alberta could use your help.

Treaty 8 First Nations has put out a call for supplies to be sent to evacuees and communities affected by the wildfires.
A full list of what they are seeking is available here: https://t.co/XWw82nfNut",2019-05-31T00:00Z,Donations
36527,"WCP Emergency Response Team fueling up with another LOADED trip into northern Alberta with supplies**PLEASE DONATE TO HELP NORTHERN ALBERTA**Donations can be made by E-TRANSFER TO etransfer@wcpert.com
Or at https://t.co/ps5tG45qof
#abfire #abwildfire #Highlevelfire https://t.co/a9uLndjNyF",2019-05-30T00:00Z,Donations
36587,"Slave Lake hotels are at capacity. #HighLevel evacuees looking for hotel rooms are encouraged to go to High Prairie, Grande Prairie or Peace River instead, or check in at an evacuation reception centre. https://t.co/3byNhSPSB7 #abfire",2019-05-21T00:00Z,GoodsServices
36587,"Slave Lake hotels are at capacity. #HighLevel evacuees looking for hotel rooms are encouraged to go to High Prairie, Grande Prairie or Peace River instead, or check in at an evacuation reception centre. https://t.co/3byNhSPSB7 #abfire",2019-05-21T00:00Z,InformationWanted
36621,"Today @yegfoodbank, @leducfoodbank, @StAlbertFB contributed to help send a load up to Calling Lake evacuation centre of most- needed items. We are so grateful for their quick support in this time of need. #abfire https://t.co/aRiIHPtP5M",2019-05-31T00:00Z,Donations
36720,@HaringeyLFB look this is currently happening in Edmonton by devonshire's hill primary school I wonder if you are dispatched to this fire it looks like it's at the flats there https://t.co/NJbMSyxvrm,2019-05-23T00:00Z,InformationWanted
36768,#HighLevel #HighPrairie #slavelake #ABFire Important read here ? Hold donations until further notice...they're setting up. #ableg https://t.co/3cLXMj4OxN,2019-05-21T00:00Z,Donations
36807,@FCEdmontonNow @CPLsoccer @ValourFootball Any chance this game is cancelled because of air quality? Local amateur soccer has cancelled all their games today on account of the wildfire smoke @EdmontonSoccer #smoke #abfire,2019-06-01T00:00Z,InformationWanted
36826,"Visit https://t.co/xw8hel3zSl for a list of requested supplies, and how to donate if you can't make it to the Aviary's fundraiser #HighLevelFire #Chateh #DeneTha @ThaRecreation",2019-05-28T00:00Z,Donations
36833,"We?re accepting text donations to support those battling the devastating wildfires. Text DONATE to 41010 to donate $20 to the @FriendlyFuture Foundation, adding to the over $350k in contributions from @TELUS. #ABfire",2019-05-28T00:00Z,Donations
36891,"I've talked to folks across western Canada about the devastating physical and psychological impacts of wildfires on their communities. Like many fires, this disaster disproportionately impacts Indigenous peoples. Support First Nations in Treaty 8: https://t.co/W2JKJKiobH",2019-06-01T00:00Z,Donations
36894,"Reminder: if your home was evacuated due to the fire in central Alberta, please go to the Best Western Hotel in Edson at 300 52nd St. https://t.co/8EjdVImP4Q #abfire #ableg",2019-05-20T00:00Z,GoodsServices
37000,@weathernetwork Hi Good evening Oral Buchanan - CTV News. We are seeking permission to use Aerial footage you posted showing the scale of wildfires currently burning in northern Alberta. Trout Lake to be specific. We would provide full on screen credit,2019-05-28T00:00Z,InformationWanted
37034,"These fabulous people are raising money and goods for Treaty 8 High Level wildfire victims, and they are doing an amazing job! Make sure to head down to Millwoods spray park to help them out! They'll be out for another hour! #1023NOWRadio #NOWTrucksicle @NOWTrucksicle https://t.co/oWyIKgH4WQ",2019-05-28T00:00Z,Donations
37049,Is there a list of mental health and wellness supports available for people impacted by the wildfires (esp. evacuees and first responders)? #abpoli #ABwildfire #alberta #ableg #ahs #abhealth @shandro @shoffmanAB,2019-05-31T00:00Z,InformationWanted
37049,Is there a list of mental health and wellness supports available for people impacted by the wildfires (esp. evacuees and first responders)? #abpoli #ABwildfire #alberta #ableg #ahs #abhealth @shandro @shoffmanAB,2019-05-31T00:00Z,GoodsServices
37058,"Message from the MSGC Executive #PaddlePrairieMetisSettlement #abwildfire #evacuees if you would like to make a donation in Edmonton we will be accepting at Suite 101, 10335 172 street  and delivering Wednesday evening or Thursday morning. Our prayers are with u https://t.co/i4n6IP97Hw",2019-05-27T00:00Z,Donations
37058,"Message from the MSGC Executive #PaddlePrairieMetisSettlement #abwildfire #evacuees if you would like to make a donation in Edmonton we will be accepting at Suite 101, 10335 172 street  and delivering Wednesday evening or Thursday morning. Our prayers are with u https://t.co/i4n6IP97Hw",2019-05-27T00:00Z,GoodsServices
37063,"Our Emergency Disaster Services(EDS) team continues to provide support to the evacuees of the Chuckegg Wildfire near High Level. We have to give a shout out to the many other responding agencies we work with, like the Red Cross. 
#CanadianRedCross #GivingHopeToday #HighLevelFire https://t.co/p9y4onroW8",2019-05-29T00:00Z,Donations
37084,"The High Level Friendship Centre Food Bank will need support in order to replenish any lost stock after recovery. To make a donations to support their efforts directly please donate and select ' High Level Fire Assistance"" fund. Donate here -&gt; https://t.co/MU7q3Tv0kD",2019-05-21T00:00Z,GoodsServices
37084,"The High Level Friendship Centre Food Bank will need support in order to replenish any lost stock after recovery. To make a donations to support their efforts directly please donate and select ' High Level Fire Assistance"" fund. Donate here -&gt; https://t.co/MU7q3Tv0kD",2019-05-21T00:00Z,Donations
37127,"Treaty 8 First Nations of Alberta is seeking donations to support their member Nations affected by the wildfires in Treaty 8 territory. To find out how to support, please see the link below. The need is urgent. 

https://t.co/z5zKDojZn1

#abwildfires",2019-05-31T00:00Z,Donations
37159,"Wow. A two-minute weather forecast with a 10 second blurb on how getting funds to those affected has been accelerated. Nope, don?t give any contact information for those people from #HighLevel who might want to get that funding ...

Hope you had fun at the Raptors game! #ableg https://t.co/MYWri5dp1M",2019-05-27T00:00Z,InformationWanted
37165,"Attention all good samaritans: The Native Friendship Centre in Slave Lake is helping High Level Fire evacuees and they are in desperate need of socks and underwear in all sizes as well as towels. If you can, please help by donating or spreading the word ??",2019-05-23T00:00Z,Volunteer
37165,"Attention all good samaritans: The Native Friendship Centre in Slave Lake is helping High Level Fire evacuees and they are in desperate need of socks and underwear in all sizes as well as towels. If you can, please help by donating or spreading the word ??",2019-05-23T00:00Z,Donations
37165,"Attention all good samaritans: The Native Friendship Centre in Slave Lake is helping High Level Fire evacuees and they are in desperate need of socks and underwear in all sizes as well as towels. If you can, please help by donating or spreading the word ??",2019-05-23T00:00Z,GoodsServices
37189,"Okay so there is a fire in High Level and it's really scary but INSTEAD of posting ""please pray for High Level"" all over your social media how about you donate $5 to the @RedCrossAB?",2019-05-21T00:00Z,Donations
37190,"Okay my Canadian friends and family....I hear Slave Lake is engulfed with forest fires. One of our own JD lives there with his family. 
Has anyone heard from him?",2019-05-31T00:00Z,InformationWanted
37251,"What's going on in Slave Lake? Please, let me know - would like to help anyway I can. #SlaveLake #AB",2019-05-22T00:00Z,InformationWanted
37252,"#ABwildfire - JOIN Alberta Wildfire Evacuee Support on #Facebook - https://t.co/c2ALkiIZCc - Updates, Fire Maps, #CommunityNews #wildfire #ABfire #ABwildfires #ABfires #HighLevel #Manning #SlaveLake #LesserSlaveLake #McMillian #WildfireComplex https://t.co/bUCGNoUNNY",2019-05-20T00:00Z,Volunteer
37359,"Please consider a go fund me donation to Darla of the High Level Victim Services. She lost her home and all contents to High Level Wildfire. Uninsured. 
She?s a committed member of the first responder community. #YYC #VictimServices Goal $10k https://t.co/QacqdhyQJu",2019-06-01T00:00Z,Donations
37388,@redcrosscanada Thank you... I know that that will become available... But is Red Cross helping with any immediate financial assistance... The evacuees from the fire near Wabasca do not have access to this yet only high level and nobody knows when.,2019-06-01T00:00Z,GoodsServices
37388,@redcrosscanada Thank you... I know that that will become available... But is Red Cross helping with any immediate financial assistance... The evacuees from the fire near Wabasca do not have access to this yet only high level and nobody knows when.,2019-06-01T00:00Z,InformationWanted
37447,"""Treaty 8 First Nations of Alberta could really use your help! The forest fire in High Level has forced many communities to evacuate and has left many struggling to get basic items."" https://t.co/cDPZgmyQPk @windspeakernews #TogetherAlberta https://t.co/ay1T4O5I2u",2019-05-29T00:00Z,Donations
37447,"""Treaty 8 First Nations of Alberta could really use your help! The forest fire in High Level has forced many communities to evacuate and has left many struggling to get basic items."" https://t.co/cDPZgmyQPk @windspeakernews #TogetherAlberta https://t.co/ay1T4O5I2u",2019-05-29T00:00Z,GoodsServices
37523,"Today?s the day we can all make a difference. Join @N8Cunningham &amp; #thetradesmen, and a pile of other artists to help those affected by the #abwildfire 
See you at 5 at @LuvBootScootin !

https://t.co/ZLPQO4pi3Q",2019-06-02T00:00Z,Volunteer
37536,"It's the final day of #RISEfilmfest. Join us at 1PM for the *CANADIAN PREMIERE* of @BloodMemoryDoc followed by a discussion with the US filmmakers, @SSISADRIVEN &amp; @IahtailbIahtail. Reminder: we'll also be accepting $$ for #Treaty8 #abfire. #yeg #yegarts #yegfilm #reconciliation",2019-06-01T00:00Z,Donations
37567,"??Please read ??

Please reach out if you or someone you know needs help.

#ABWildFire #ABWildFires
#ABPoli #ABLeg 
#DraytonValleyDevon https://t.co/2b65oy8l70",2019-05-30T00:00Z,Volunteer
37623,"Got some spare funds?

Indigenous communities that rely on towns evacuated bc of wildfire now can't get supplies. They're not in direct danger (yet?) of the fires, so don't qualify for evacuation aid. 

Details here and donation info here:
https://t.co/whP67CvMzF",2019-05-30T00:00Z,Donations
37693,Does anyone know when or if that Alberta wildfire status map will be back up and running? #abfire #ABwildfire @AlbertaWildfire,2019-05-30T00:00Z,InformationWanted
37742,"?Request for donations for families with children &amp; dependent adults that have been forced to evacuate due to forest fires in Northern Alberta. ?

Anyone in Edmonton area that wants to support families in need.",2019-05-26T00:00Z,Donations
37747,@jclemy Hey @NASA we in Alberta Canada are curious to know how we can get one of your rain cloud generators built to save our forests. How many bottles of Canadian Whiskey will I need to supply you for a response? #NASA #RAIN #ABWildfire,2019-06-01T00:00Z,InformationWanted
37788,@VicForAlberta I have heard that any High River evacuees will be flown to Ontario and will be assigned areas to doorknock for Andrew Scheer. Is that correct? #HighLevelFire #ableg,2019-05-27T00:00Z,InformationWanted
37841,"Dach now, who wants an update on the High Level fires. Madu (municipal affairs) says residents are safe and are being taken care of #ableg",2019-05-23T00:00Z,InformationWanted
37851,"However, donations are needed in La Crete where an evacuation centre has been set up for residents south &amp; southeast of #HighLevel #abfire 

https://t.co/2dfi26mFGP",2019-05-21T00:00Z,Donations
38020,"GRPEP hasn't made a call for donations to help out the wildfire evacuees, but a website has been created so you can get your name on the list if that changes.
https://t.co/Y3Q3vDqJUc #gpab https://t.co/QF7jzXru0l",2019-05-26T00:00Z,Donations
38033,3627 lbs of Food donated today in 3 hrs by the good people of Slave Lake for our ?STUFF AN AMBULANCE ? food drive for the displaced evacuees from the High Level Fires. The Food Bank was runnin low...not anymore.? https://t.co/nNP6IELQOO,2019-05-22T00:00Z,Donations
38176,"@APACHE_101 Chuckegg Creek fire. Burned 107,000 hectares in Alberta. Seen any smoke from it your way?",2019-05-29T00:00Z,InformationWanted
38182,Please support the communities battling the devastating wildfires and text DONATE to 41010 to donate $20 to the @FriendlyFuture Foundation. We?ve contributed over $350k to the #ABfire and will continue to support those affected. https://t.co/znvnSwaQ9e,2019-05-28T00:00Z,Donations
38256,"NDP MLA Lorne Dach now asking about wildfires. To municipal affairs? What is the current intensity of flames? How close to homes, businesses, property are the fires?
Municipal Affairs Minister Kaycee Madu says they moved quickly to evacuate High Level.",2019-05-23T00:00Z,InformationWanted
38346,#UN appeals for international support as flood waters rise in wake of second #Mozambique #cyclone #CycloneIdai #CycloneKenneth  https://t.co/r6dQN48vru,2019-04-29T00:00Z,Donations
38385,"Another cyclone batters impoverished Mozambique with 174 mph gusts
""Families whose lives have been turned upside down by these climate-related disasters need the generosity of the international community to survive.""
https://t.co/qxqkUB5CI2 https://t.co/xS7lSZk2aV",2019-04-26T00:00Z,Donations
38408,"Thousands of people are feared trapped in remote villages in Mozambique, after a powerful cyclone caused widespread devastation in recent days. Cyclone Kenneth has killed five people and comes just weeks after cyclone Idai hit the region.",2019-04-28T00:00Z,SearchAndRescue
38412,"@green4EMA @peaceparks @debeersgroup @Realisadiamond This is great! Can @debeersgroup also commit some aid money to the thousands of people in Mozambique whose homes have been destroyed and are facing the spread of cholera there? With the second cyclone hitting them in 2 months, they desperately need it.",2019-04-26T00:00Z,Donations
38441,"@PastorEAAdeboye @APOSTLESULEMAN @ayo_oritsejafor Please rise to the need of these people. #CycloneKenneth  Nigeria should not look away. 13k houses damaged, 700k affected. Helping these people piece their life together will go a long way. https://t.co/UcytA1JDDL https://t.co/QGW684pxo3",2019-04-28T00:00Z,Donations
38477,"A powerful cyclone continued to dump rain on northern Mozambique on Friday, with the United Nations warning of ""massive flooding."" https://t.co/SawTbo7CZ9",2019-04-26T00:00Z,Donations
38508,"If you would like to help victims in #Mozambique, here is an article on what you can do: https://t.co/i5UoUwGdww",2019-04-25T00:00Z,Donations
38554,"A mere 6 weeks after the unprecedented Cyclone Idai, the northern coast of Mozambique now faces Cyclone Kenneth. 

100% of funds given to Mozambique Relief through WERF go directly to serve where it matters most. Give today: https://t.co/AAVMofE7LM

#CycloneKenneth #CycloneIdai https://t.co/syF8EuzIfA",2019-04-25T00:00Z,Donations
38562,"An additional 368,000 children in #Mozambique are now at risk and potentially in need of lifesaving humanitarian support after the country was hit by a second major storm ? #CycloneKenneth
@UNICEF_Moz @tumisole 
https://t.co/SYdCaA6KnD",2019-04-28T00:00Z,Donations
38565,Please help #Mozambique! #CycloneKenneth strikes just 3 weeks after #CycloneIdai &amp; both cause mass destruction! Speak out &amp; help in all ways you can for our #African brothers &amp; sisters! #Africa #ClimateChange #IndianOcean #GlobalWarming #Cyclone #Climate #Love #ClimateJustice ?? https://t.co/eFQuzaPOYZ,2019-04-27T00:00Z,Donations
38569,"Mozambique cyclone: Death toll rises as storm blocks aid. The worst part of global warming, is that the poorest on the planet pay the highest price. They live in wooden huts with tin roofs if there lucky. Now global warming is battering them !!! https://t.co/Ed1Ddw0hIi",2019-04-29T00:00Z,Donations
38602,"$13 million has just been released from @UNCERF to provide life-saving food, shelter, health, water &amp; sanitation to people affected by #CycloneKenneth.?

Colleagues are also on the ground to support the response. 

You can donate here????
https://t.co/OesCDFoW3Z https://t.co/QpBh1k0NsZ",2019-04-28T00:00Z,Donations
38635,Cyclone Kenneth strikes #Mozambique at the same time that the ongoing Cyclone Idai response remains critically underfunded. Impacted children and families urgently need generosity of the international community to survive over the coming months. https://t.co/7q6Tq5zRvy,2019-04-26T00:00Z,Donations
38650,"Mozambique got a second cyclone, making a bad situation even worse. We have shown that people have charity, as seen with Notre Dame. Please, extend the same to these people #Mozambique #NotreDameCathedralFire",2019-04-28T00:00Z,Donations
38696,"Update on #Cyclone #Kenneth: 

IPSS Medical Rescue together with  Rescue South Africa was just released to Respond to the affected areas. It will be the biggest storm of it's kind to hit the province of Cabo Delgado in 50 years. Please support the... https://t.co/GdEjqc0Kez",2019-04-25T00:00Z,Donations
38704,@FilipeNyusi any plans to evacuate the citizens today ahead of the deadly #CycloneKenneth ?,2019-04-25T00:00Z,InformationWanted
38731,"Tragedies like what's unfolding in Africa because of Cyclone #Kenneth and before it, just 6 weeks ago, Cyclone Idai, make me really angry: First cyclones with hurricane strength to strike this far north show (again) how climate change always hits the poorest of the poor hardest https://t.co/v91aLIDFVn",2019-04-26T00:00Z,Donations
38735,"Mozambique hit by Cyclone Kenneth in aftermath of deadly Idai

https://t.co/RhgZOSOhw1",2019-04-26T00:00Z,Donations
38767,@zeitonline_pol Now would be a great timing for #donation like you did for #NotreDame #Kenneth #Mosambique,2019-04-28T00:00Z,Donations
38782,"You can donate directly to the #Mozambique @ifrc relief funds here: https://t.co/2KwKhfuQOq

Cyclone Kenneth and Idai went under the radar for most due to a lack of coverage. It's time to take a stand and show the world we care. 

We're all human. Let's be amazing together. https://t.co/kBfl0WUZvs",2019-04-27T00:00Z,Donations
38785,"#Mozambique ranks 180/187 in UNDP?s Human Development Index. About 50% of people live in poverty, yet @IMFNews thinks it does not qualify for debt relief in the wake of #CycloneIdai and #stormkenneth. @dropthedebt we need a call to action. https://t.co/QWnZ7tE0je",2019-04-25T00:00Z,Donations
38799,"If you are enroute to #Mozambique to help survivors of #Cyclones #Kenneth and #Idai. We would like to give you free access to #Portuguese words to support your work. With topics covering body, disaster relief and emergencies and others. Link in bio.? https://t.co/WogDYNQ2hP",2019-04-27T00:00Z,Volunteer
38801,BBC News - Mozambique cyclone: Death toll rises as storm blocks aid https://t.co/4AhNknsWXD,2019-04-29T00:00Z,Donations
38816,"pray if you can not help ... 
help if you can not pray ... #Mozambique #Idai #Kenneth 
I had to think of you @jegadi_padriack  and your song ... 
https://t.co/AqWKFiLSZw can I use it to inspire people to help ?",2019-04-23T00:00Z,Donations
38820,India sends another ship to cyclone-hit Mozambique  https://t.co/v0dmlNeEsA,2019-04-22T00:00Z,Donations
38828,"One of the strongest cyclones to hit Africa. 
The setting:Mozambique??
-one of lowest income countries
-major flooding in Feb 
-major cyclone in Mar (600+ dead, ? missing, 000s affected)

Less than 40% of needs funded from Cyclone Idai, &amp; borrowing from IMF to cover recovery cost https://t.co/v5tZj93OI9",2019-04-25T00:00Z,Donations
38842,"#Mozambique""CERF allocates $10M to provide a lifeline to people hit by #CycloneKenneth in Mozambique and $3M to those hit in the #Comoros."" #hmrd https://t.co/6bobcMiTYn",2019-04-29T00:00Z,Donations
38859,"Cyclone Kenneth brings another day of devastation to Mozambique, who?s people are still trying to recover from last month?s cyclone.  Get involved:  link in bio.  #efca? https://t.co/GWXA1MsTvs",2019-04-26T00:00Z,Volunteer
38877,The strongest storm in the mainland African continent hits Mozambique just as people are picking up their lives after Cyclone Idai last month. This is what climate change is -- multiple extreme weather events in increasing frequency -- pushing poor people into further poverty. https://t.co/JQbG2iQi4P,2019-04-27T00:00Z,Donations
38895,"Today, another cyclone is set to ravage #Mozambique. As Mozambicans prepare themselves for #CycloneKenneth, we ask that you support our efforts to continue to provide care to those most impacted by this second storm of equal magnitude.  https://t.co/JWspXUW8ZO https://t.co/l4MJjcnuJe",2019-04-25T00:00Z,Donations
38897,"@UN_Spokesperson @AminaJMohammed @antonioguterres @UN The challenge is not only to assist people in Mozambique during the floods, but moreso after the floods. Clean and safe drinking water is life. SANI-AMANZI is still being supplied to those in affected areas. We are proud to play our humble part.",2019-04-29T00:00Z,GoodsServices
38905,Aid preparations gear up as Mozambique braces for second massive storm | Khalil Humam - https://t.co/2hR7FYqT59,2019-04-25T00:00Z,Donations
38914,"I live in Hastings and I think we need to contribute a lot more when there are 90,000 of us. https://t.co/vxFbPHtZmf",2019-04-25T00:00Z,Donations
38916,",,These two unprecedented storms that have hit Mozambique with otherworldly force are exactly what climate scientists warned would happen if we continue to warm our planet beyond its limits..?? #Idai #Kenneth https://t.co/co9FKBEGqb",2019-04-27T00:00Z,Donations
38924,#CycloneKenneth hit #Mozambique as the country is still recovering from #CycloneIdai . ?? redeploys three experts of @SwissHumAidUnit and relief items to support the humanitarian response in the north of the country. @SwissMFA @swiss_un,2019-04-26T00:00Z,Volunteer
38939,"Cyclone Idai struck East Africa a month ago, and we have helped over 85,000 survivors, but more action is needed. Cyclone Kenneth is expected to hit within a few hours, leaving many residents without power or basic supplies. Find out more and donate here: https://t.co/AJbXJ2xJlX https://t.co/10YDL7YrwH",2019-04-25T00:00Z,Donations
38954,#CycloneKenneth has arrived and it?s a BEAST. ?If you haven?t donated yet please try to now. ? https://t.co/bn9MVUrtNm,2019-04-26T00:00Z,Donations
38955,"#CycloneKenneth: ?Families are scrambling in the heavy rain to find shelter. The rain is not abating, and more houses are being flooded. We are very concerned. The situation is only getting worse.? Neidi de Carvalho, @UNICEF_Moz Child Protection Specialist. https://t.co/jdbw8RYePu",2019-04-28T00:00Z,SearchAndRescue
38964,"Floods after #CycloneKenneth in Pemba, #CaboDelgado. Images and videos coming up are devastating. Another humanitarian disaster. People complaining they haven?t eaten all day at the accomodation centers. We thought we would be better prepared this time. #Mozambique",2019-04-28T00:00Z,Donations
38964,"Floods after #CycloneKenneth in Pemba, #CaboDelgado. Images and videos coming up are devastating. Another humanitarian disaster. People complaining they haven?t eaten all day at the accomodation centers. We thought we would be better prepared this time. #Mozambique",2019-04-28T00:00Z,GoodsServices
38967,"The African Development Bank (AfDB) says it has set up an Emergency Recovery Fund to jump-start reconstruction efforts in #Malawi, #Mozambique and #Zimbabwe https://t.co/5evEPdRENF #CycloneIdai https://t.co/09I7M9ozHn",2019-04-29T00:00Z,Donations
38999,"Cyclone Idai: 'My family needs to eat, I don't know how we will survive' https://t.co/981Ghufi83",2019-04-25T00:00Z,GoodsServices
39004,"Mozambique -- one of the poorest countries in the world -- is borrowing money to pay for its own cyclone relief.

If we can raise $1 billion overnight for a church in France, we can surely raise 1/10th of that to help ACTUAL LIVING PEOPLE that are LITERALLY DROWNING AND DYING https://t.co/3KyqreDyno",2019-04-25T00:00Z,Donations
39005,"As #CycloneKenneth hits land in southern Africa, we're ready to support. We?ve deployed emergency staff and supplies ahead of the storm. https://t.co/YR3iYpWbd8",2019-04-25T00:00Z,Volunteer
39011,"The UN will grant Mozambique and the Comoros Islands $13 million in emergency funds to help provide food and water, and repair damage to infrastructure, after the second cyclone in a month slammed into the region.

https://t.co/0LhXKDAwZa",2019-04-29T00:00Z,Donations
39017,"BBC News - Cyclone Kenneth: Rescuers struggle to reach storm-hit villages https://t.co/rxOJoZkbaj
Rescuers are trying to reach remote villages in Mozambique where a powerful cyclone caused widespread devastation.

There are fears thousands of people may be trapped as heavy...",2019-04-27T00:00Z,SearchAndRescue
39019,"#CycloneKenneth death toll at 35. ""There is no doubt that when there is a tropical cyclone like this, because of #climatechange the rainfall intensities are higher...and because of sea-level rise, the resulting flooding is more intense."" #GP2019Geneva https://t.co/nhJ1gmI4qr",2019-04-29T00:00Z,Donations
39032,"Costs are also economic for Mozambique - ""world?s sixth poorest country faces 2nd storm with an extra $118 million of debt, after the IMF last week granted an interest-free loan for rebuilding"" Wealth generated in the north caused this https://t.co/jgZS9lPjKe",2019-04-29T00:00Z,Donations
39038,The United Nations has granted more than 180 million rand (13 million dollars) to flood-stricken Mozambique and the Comoros in emergency aid. It has also called on the international community to donate additional resources. #sabcnews,2019-04-29T00:00Z,Donations
39048,"Over a month after its deployment to #Mozambique for #CycloneIdai, TSF is on its way to the north of the country in response to #CycloneKenneth #TSF_Mozambique #CycloneKennethUpdates 

&gt;&gt; #CycloneIdai TSF's mission fact sheet available at: https://t.co/ztgqKoPcvg https://t.co/9Clkuac6hM",2019-04-26T00:00Z,Volunteer
39049,time for wealthy countries to start paying damages?US and other Western countries must help rebuild vast areas destroyed by Cyclone Idai?expand reparations to include countries whose economies were throttled by decades of global warming @thenation https://t.co/uKrRrrfUZD,2019-04-25T00:00Z,Donations
39052,"Just weeks after #CycloneIdai, another devastating #cyclone has hit #Mozambique. To donate, visit https://t.co/K0sybFaSDC #WithRefugees #UNHCR

https://t.co/5kUVDqN2HG https://t.co/GmAY0h0Ibb",2019-04-29T00:00Z,Donations
39059,"If you have anything to spare after tax day, consider supporting the people of Mozambique. This is their second major weather disaster in less than a month.

https://t.co/AaPp9ue8wz",2019-04-25T00:00Z,Donations
