tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
37023,28,wildfire,"Alberta, Canada Fire Map Near Me: Locations &amp; Evacuations for High Level Fire &amp; More 
https://t.co/FrcAPF3cWM 

... https://t.co/gC3Djk9ftL",,,Medium
37024,28,wildfire,"Dry, windy weather making work tough for firefighters in northern #Alberta

Where is Premier #Kenney ?
Campaigning in #Ontario for ?@AndrewScheer?

Thanks Kenney

#abpoli #ableg 

https://t.co/C74otkJCC4 https://t.co/hCf1h2ePgp",,,Low
37025,28,wildfire,"@Megadeth @VerbeurenDirk @DaveMustaine @KikoLoureiro @ellefsondavid I know, it will be better, than before. You Guys become better and better and of course, in the past you were on an extrem high level, for sure. I can't wait, to see you live on stage, please come to Germany, I am on fire ?????",,,Low
37026,28,wildfire,"The Town of High Level has declared a State of Local Emergency (SOLE). Residents, please continue to monitor the town website https://t.co/TytJbwXCKn and https://t.co/4sJq6AfP9C. Stay safe and be ready to follow any official instructions.",,,Low
37027,28,wildfire,"High Level fire chief says the flank of the fire is now 6-7 km from High Level. They are starting precautionary sprinkler efforts in town. Still no threat to town, the wind is pushing the fire past High Level northwest. Asks people in town to remain ready for changes. https://t.co/hZVTA31REC",,,Low
37028,28,wildfire,"A Fire Ban and Off-Highway Vehicle Restriction will be in effect starting today in the Forest Protection Area for most of northern Alberta, including the Whitecourt Forest Area. Read more here: https://t.co/hvy61uHw4t https://t.co/uBCpGCmyfB",,,Medium
37029,28,wildfire,"Potentially dangerous fires near High Level and Edson, Alberta have residents under evacuation orders. Customers affected by the wildfires are asked to contact TD at 1-866-454-8910 if they have questions about their insurance coverage or to report a claim. @TD_Insurance",,,Low
37030,28,wildfire,Kenney makes time for the ominous High Level fire. Column https://t.co/ZsNk7lFAvQ #ableg #yyc #yeg #abpoli #cdnpoli,,,Low
37031,28,wildfire,Some of the choppers are at the incident command centre. Others are based at the airport after the fire got a bit too close for comfort a few days ago. That?s a fireguard for the incident command centre in the foreground. #manning #abwildfire https://t.co/cZIZZ7acXg,,,Medium
37032,28,wildfire,"The Alberta government cancels pollution pricing (and rebates), while the Legislature is covered in smoke. 

Climate change is real and we need to take action.
#climatechange #abpoli #cdnpoli #ClimateEmergency #ClimateActionNow #CarbonTax #calgary #yyc
https://t.co/4Nxy6c3l1O",,,Low
37033,28,wildfire,"The Chuckegg Creek Fire remains approximately 3 km south of the Town of High Level and is classified as out of control, but the town says fire crews made ?great progress? yesterday thanks to ?to lighter winds out of the northeast.?

#ABfire #ABWildfire 
https://t.co/NqstW84Cjx",,,Medium
37034,28,wildfire,"These fabulous people are raising money and goods for Treaty 8 High Level wildfire victims, and they are doing an amazing job! Make sure to head down to Millwoods spray park to help them out! They'll be out for another hour! #1023NOWRadio #NOWTrucksicle @NOWTrucksicle https://t.co/oWyIKgH4WQ",,,Medium
37035,28,wildfire,"Close to 50 Atco Electric employees are working to restore power to High Level, La Crete and surrounding communities #ABFire  https://t.co/79wT8gIbom",,,Medium
37036,28,wildfire,"For the latest information on fire bans, restrictions and advisories in Alberta, click here https://t.co/Ux5NJQhqCj #abfire #abwildfire #yeg",,,Low
37037,28,wildfire,"We're getting better at evacuations, but not at confronting the reason wildfires are bigger and more frequent https://t.co/Z3SgF6o5FN",,,Low
37038,28,wildfire,"Can you guess if it is noon or 9pm? ? #nofilter with all of the smoke in the #yeg area, it looks like the apocalypse! ?
?
We hope our awesome firefighters can stop these wild fires soon &amp; safely. Our thoughts are with those from the High Level area.
#heavyequipment #alberta https://t.co/H99tozOBM1",,,Low
37039,28,wildfire,"Horrific: Chuckegg Creek Fire in Alberta grows to over half a million acres... Will it become a ""gigafire""? Seen the smoke map form it?. https://t.co/iefEG8YAQh via @WildfireToday #Wildfire",,,Low
37040,28,wildfire,"I have an update on Wildfire HWF066 (Steen River): HIGH LEVEL fire crews have been dispatched to deal with the fire, which was burning at 17,419 hectares at last update and a mandatory evacuation is in place. Road closures are in effect for the area (more on that further down)",,,High
37041,28,wildfire,"These @CopernicusEU #Sentinel2 images, captured on 21 May 2019 using different spectral bands, show us the extent of the #wildfires that have forced the evacuation of the town of #HighLevel in #Alberta. 
@OSeagrass
https://t.co/DdHxrnGK3P https://t.co/PdEGP8Dldo",,,Medium
37042,28,wildfire,"Forecast today was High = 28�C. At 3pm: been 16�C for last few hours.

Our #abfire surprise-haze got shading power like a sumbitch eh? Sun-photons can't even *reach* CO2 molecules to tickle'em warm!

Might be a #lesson here, and it might be albedo ships.

Now tomorrow's 25�... ?",,,Low
37043,28,wildfire,"Good morning #Calgary! We?re at Scottman?s Hill with live reports on wildfire evacuations in northern #Alberta

Air Quality in #yyc is 3 &amp; projected to jump to 6 today which is moderate risk 

Here?s more on the smoky conditions: https://t.co/EHTvo90oah @CTVMorningYYC @CTVCalgary https://t.co/Pga1Y78SLk",,,Medium
37044,28,wildfire,"On today's @ryanjespersen show:
9 Update #HighLevelFire @AlbertaWildfire 
9:35 #Thronespeech @crestview_strat #abpoli
10 Alberta vs federal #carbontax w/ @JenCrosby
10:30 The power of P3s @UofT
11 @ccpa best/worst places for women
11:30 @IanOyeg @DBAyeg
https://t.co/NuFr3g0ZcS",,,Low
37045,28,wildfire,"High Level, Alta., mayor pushes for quick financial aid for wildfire evacuees, including the 'most vulnerable' https://t.co/Vb2fRKasDN #CBC",,,Low
37046,28,wildfire,"An Evacuation ALERT is now in effect for the area N and S of the Peace River from Township Rd.1040 north to Township Rd.1110, west of Range Rd. 120 to Highway 35 south of High Level &amp; Steep Hill Creek. Prepare to evacuate on short notice. Follow @AB_EmergAlert for updates #abfire https://t.co/V1SS1swAmQ",,,Low
37047,28,wildfire,"NEW: northern Alberta fire evacuees can get preloaded debit cards starting Monday, $1,250 per adult and $500 per dependent child, or emergency money transfers starting Sunday. #ableg #abfire https://t.co/lI5y13kfvm",,,High
37048,28,wildfire,"Control burn started 2 days ago. ""It was a big success,"" an official said. It burns up the fuel that would drive the bad fire toward High Level.",,,Medium
37049,28,wildfire,Is there a list of mental health and wellness supports available for people impacted by the wildfires (esp. evacuees and first responders)? #abpoli #ABwildfire #alberta #ableg #ahs #abhealth @shandro @shoffmanAB,,,Medium
37050,28,wildfire,"@medeabenjamin @unjoe @realDonaldTrump However, I repeat (and I'm sure I'll need to, a zillion times) - the Pres, always a puppet, neither actually appoints nor fires. That's the job of whichever trillionaire banksters back him. That's why there ARE so many high-level ""appointive"" offices.",,,Low
37051,28,wildfire,AB Wildfire?s Scott Elliott points out where bulldozers are building up fires guards - around the highways and the edge of town. #ABFire #HighLevel https://t.co/xnS9brYbFP,,,Medium
37052,28,wildfire,"Five fires are currently listed as ""out of control"" in the province. I'll have updates at 6pm on @ctvedmonton. 
https://t.co/xyfrsiTQJo",,,Medium
37053,28,wildfire,"The out of control wildfire near High Level is now moving towards the Yukon. We have the latest. 
https://t.co/iFCkOraD9h",,,High
37054,28,wildfire,"@GJojoagogo666 @jkenney @JustinTrudeau Yah...I know...frustration talking. Spent last few days in Grand Prairie on Energy Futures Roadshow... even though using N95 masks while outside, 2 of us had reduced ability to breath. Met a Dene elder evacuee in the lobby. His home is 1km east of High Level on edge of big fire.",,,Low
37055,28,wildfire,A job well done @ATCOElectric #HighLevelFire #HighLevel #ABWildfire #ABfire https://t.co/6VKo4yJJ91,,,Low
37056,28,wildfire,Here?s a panoramic view of the smoke #abfire #HighLevel https://t.co/T8TzHGh9wm,,,Medium
37057,28,wildfire,16 Homes lost to wildfire in my childhood home place ? #ChuckeggCreekWildfire #Pray4Rain,,,Medium
37058,28,wildfire,"Message from the MSGC Executive #PaddlePrairieMetisSettlement #abwildfire #evacuees if you would like to make a donation in Edmonton we will be accepting at Suite 101, 10335 172 street  and delivering Wednesday evening or Thursday morning. Our prayers are with u https://t.co/i4n6IP97Hw",,,High
37059,28,wildfire,"""It was really intense. Walking out of the grocery store and the sky just looked insane.? https://t.co/Q1XlweRBTR",,,Low
37060,28,wildfire,Closeup of fire detections on the fire near #SlaveLake #Alberta #ABFires #Canada 5/30/2019 23:54 GMT -- very extensive heat signature today. https://t.co/pE10ahdLOd,,,High
37061,28,wildfire,"Image on the left, taken about 20 minutes ago. Image on the right reveals the smoke covered buildings. But sure, tell me again how climate change is a hoax. 

#abfire https://t.co/bZGGYOwuxN",,,Low
37062,28,wildfire,Good morning.  #HighLevelFire  on my mind like the rest of the country,,,Low
37063,28,wildfire,"Our Emergency Disaster Services(EDS) team continues to provide support to the evacuees of the Chuckegg Wildfire near High Level. We have to give a shout out to the many other responding agencies we work with, like the Red Cross. 
#CanadianRedCross #GivingHopeToday #HighLevelFire https://t.co/p9y4onroW8",,,High
37064,28,wildfire,#NCBD Looking for a good #ScienceFiction #Comic? Give #HighLevel written by @rob_sheridan a peek. Issue four is out today! Art is done by art by Barnaby Bagenda &amp; @rfajardojr https://t.co/CtYLI3qWzx,,,Low
37065,28,wildfire,@dbotwickries @DWKM it was up at THREE earlier today! (this was from around 10:30am today) #yegwx #abfire https://t.co/X0EtN0zMj8,,,Low
37066,28,wildfire,"If you have an emergency, please call 911. 
If you have a loved one that was being cared for in La Crete or Fort Vermilion and are looking for information, please call Health Link at 811. #abwildfire #LaCrete #FortVermilion",,,Low
37067,28,wildfire,"@iceblueaccent @SarahNKraus I've been reading up a bit on forest fires and apparently May is the most common time of year for them. If you look at Slave Lake and Fort Mac, those fires were also in May.",,,Low
37068,28,wildfire,"At about 4:30 p.m., Edmonton hit 10+. The scale doesn?t measure past 10.#yeg #yegwx #abfire 

https://t.co/wv02F7pEmV",,,Low
37069,28,wildfire,"During a #wildfire, follow these tips:

? Be prepared to evacuate at any time. 
? Park your car, positioned forward out of the driveway.
? Move all combustibles away from your house.

Learn more: https://t.co/vC8JkQYIxQ  #ABfire https://t.co/PacMhrQMUu",,,Low
37070,28,wildfire,Safely home in Yellowknife. Smoke in the air all the way to the South side of Great Slave Lake.,,,Low
37071,28,wildfire,via @PerilofAfrica Another northern Alberta community ordered to flee from rapidly moving wildfire https://t.co/0vXcRw7KUY https://t.co/AoxKDPe85i,,,Low
37072,28,wildfire,It's so dark outside with the smoke in the air that our parking lot lights turned on. #abwildfire https://t.co/XilRH0oE9F,,,Low
37073,28,wildfire,"Fires near Slave Lake, Alberta still holding.

Remaining in that 34-32 km range from Slave Lake, for the last 2 days.  Our brave fire crews &amp; first responders are doing a great job.  Trout lake residents had to evacuate to EDM.

Thank you brave fire crews, be safe ???? https://t.co/S8UuoVZK3y",,,Medium
37074,28,wildfire,Wildfires force more evacuations in remote northern Alberta communities https://t.co/RGegmCj0AE https://t.co/EP5ETbskWv,,,Low
37075,28,wildfire,"The town of High Level, Alberta is being evacuated. The entire community is under an evacuation order due to the approaching #ChuckeggCreekFire. https://t.co/B6JOaqOFB5 https://t.co/slsaW2ovdy",,,Medium
37076,28,wildfire,@OhioSQ No. It's the Alberta wildfire. #ChuckeggCreekFire last I looked more than a HALF MILLION acres had burned.,,,Low
37077,28,wildfire,"Northern Alberta wildfire ranked at highest danger level; conditions expected to worsen
https://t.co/Q4Ng2EjwpZ
Every time one of these disasters happen, the criminals move in and certain companies make money... https://t.co/rp7dkTNS71",,,Low
37078,28,wildfire,"We talked about skinny horses, being pet prepared for emergencies in light of the wildfire situation in Alberta, &amp; our cash lottery on @ctvedmonton this morning. Thank you @JHertnerCTV for treating us so well!

https://t.co/4HQ0NwKM1z

#abwildfire #absmoke #compassionforanimals https://t.co/T8A4fR1GaY",,,Low
37079,28,wildfire,"A special air quality statement has been issued for the City of Calgary due to wildfire smoke coming down from northern Alberta. It follows a similar statement issued for Edmonton, Spruce Grove and Sherwood Park yesterday. https://t.co/gvVdHVuKKY",,,Low
37080,28,wildfire,"?You can see everybody is scurrying around, trying to decide what they should and shouldn?t take,"" says High Level resident amid evacuation alert https://t.co/Rqya9txJNG #abfire",,,Medium
37081,28,wildfire,"Interesting: 32 pets have been rescued from #highlevel. They?re mostly cats and dogs, though there was also one parrot! #abwildfire",,,Medium
37082,28,wildfire,Thank you to the team &amp; volunteers who helped us with 3 shipments (30 + pallets) of critical supplies over 5 hours that we will be using in days ahead. #abfire #HighLevelFire https://t.co/5MjtQlZ9Kb,,,Low
37083,28,wildfire,"https://t.co/5K8bgRLBbv
People living in and near High Level, Alta., have been ordered to leave their homes because of danger posed by an out-of-control wildfire. https://t.co/bDJVenroKM",,,Medium
37084,28,wildfire,"The High Level Friendship Centre Food Bank will need support in order to replenish any lost stock after recovery. To make a donations to support their efforts directly please donate and select ' High Level Fire Assistance"" fund. Donate here -&gt; https://t.co/MU7q3Tv0kD",,,Medium
37085,28,wildfire,Humans. ????   #abfire #abfires ?@ctvedmonton? ?@880Edmonton? #YMM https://t.co/vB3eLC4FJM,,,Low
37086,28,wildfire,"Lucius says one of the biggest challenges is the shifting winds, which could potentially push the fire towards #Manning. #ABWildfire",,,Low
37087,28,wildfire,"Live: Update on wildfire from Kenney, officials ? High Level residents evacuate due to out-of-control wildfire #abfire
https://t.co/5bNAdVhwZo",,,Low
37088,28,wildfire,"Alberta minister, agriculture &amp; forestry: ?The weather is not co-operating for the long-distance forecast. It?s more of the same, of hot, dry and windy conditions. Albertans need to prepare themselves for this situation for the foreseeable future. #cdnpoli https://t.co/nvSYV2cwLx",,,Medium
37089,28,wildfire,"Dry, windy weather making work tough for firefighters in northern Alberta: #ChuckeggCreekFire has burned more than 107,000 hectares (264,402 acres). https://t.co/NxDMdttoBK #ABfire 

(Satellite photo, #ChuckeggCreekFire 26-May-2019 shared by @wildfiretoday) #abwx https://t.co/V7qMY5ToK1",,,Medium
37090,28,wildfire,I've had more smoke blown up my ass  than is blanketing northern Alberta by the recent hire Client Service Manager at one of my LPs Zenabis. The 2 phone convos and subsequent emails were so scripted it felt like telemarketing #BigCanna @NORML_CWA  @GHorizonsHippie @equitydotguru,,,Low
37091,28,wildfire,Wind shift increases risk of Alberta wildfire moving toward town https://t.co/SYRiMCGQVW https://t.co/QBJZlcImAp,,,High
37092,28,wildfire,The seasonality of forest fires from the 1950s-2017 show an overall trend of spring fires (light green) in Alberta and summer fires in B.C. (dark green). Source: Canadian Large Fire Database @CWFIS #ABFire https://t.co/ihKaVz0EWW,,,Low
37093,28,wildfire,Money over people. Every damn time. #abfire #canpoli https://t.co/gVYt5NKKbA,,,Low
37094,28,wildfire,Town of Slave Lake is under a 8 hour evacuation alert. #abfire https://t.co/2LpTjcPzu4,,,High
37095,28,wildfire,"On the frontlines again! There?s a connection between loss of food security, culture, and the climate crisis. Remove subsidies of hydrocarbon production!!!
Northern Alberta M�tis settlement frustrated with level of government support for wildfire threat https://t.co/APSbwlSBq7",,,Low
37096,28,wildfire,"Today will be the test - as wind directions shift, affecting the wildfire near High Level, Alberta. #HighLevel #HighLevelFire https://t.co/NtZG8v55Gp",,,High
37097,28,wildfire,"3/3 Highway 35 from 20 km south to 30 km south of High Level has been closed due to this wildfire. For up to date wildfire status, please visit https://t.co/yk3iNRcvHR. For up to date road conditions, please visit https://t.co/TqqTIgtfG7.",,,Medium
37098,28,wildfire,More fires popping up. One by Edson and one in NE #abstorm corner. I'm thinking human activity may be involved. No lightning anywhere. #abfire https://t.co/3x6bS27HiB,,,Medium
37099,28,wildfire,"The #smoke ?Hazardous Air? is getting worse in #Calgary by minute. Stay safe everyone!

#airquality #AirPollution #yyc #yycsmoke #abfire #absmoke #ABwildfire #albertawildfire #Alberta #aqi #airqualityindex https://t.co/t5SvUk1418",,,Low
37100,28,wildfire,Edmonton covered by blanket of smoke from northern Alberta fires https://t.co/yx9Op6oqbg #yeg #yegnews #yegisawesome #Alberta411,,,Low
37101,28,wildfire,"Urgently looking for : Oracle HCM Consultant
Experience: 3 to 4 Years
Location : KSA (Jedda)  
N.P 15  Days Maximum

1-      Have High Level  knowledge about the Human Resource Functional Process from hire to fire and from pay to Cost
2-      Have Good Kn?https://t.co/aLOm8LfePR",,,Low
37102,28,wildfire,"Alberta elected conservative government with no #climatechange plan; repealing carbon tax; planning big #OilSands expansion. Meanwhile, massive out of control spring #wildfires are threatening Alberta towns. #ClimateEmergency 
https://t.co/fDcDBc8vSc",,,Low
37103,28,wildfire,"#ChuckeggCreekFire either has some significant growth to the west today, there was a low satellite pass which got confused by pyrocumulus, or ? -- satellite shows a lot of extension west. #Alberta #ABFire #Canada 6/2/19 01:30 GMT https://t.co/hpohUInbkY",,,Medium
37104,28,wildfire,"Thinking of all our friends and fellow Albertans in #HighLevel.
Much respect to all the firefighters and those providing support services.
#ABFire",,,Low
37105,28,wildfire,Homes reportedly destroyed by wildfire in northern Alberta M�tis settlement | CBC News https://t.co/EPD8ulH4W9 #ABWildFires #cdnpoli #bcpoli #ClimateChange,,,Medium
37106,28,wildfire,Smoke from Alberta wildfire reaches into Yukon  https://t.co/qTIiLCOemN https://t.co/5IAzFU2YCY,,,Medium
37107,28,wildfire,"Edmonton, Bruderheim, Elk Island, Gibbons, Grande Prairie, Hinton, Lamont County, Redwater, St. Albert, St. Lina, Strathcona County and Wembley are all at a 10+ (very high risk) AQHI right now. 

https://t.co/NZ8yNCCQMe

#yeg #yegwx #Airquality #ABFire https://t.co/eY6A7fH9z6",,,Medium
37108,28,wildfire,"@JunkerAnna Warman, a member of the Slave Lake Fire Department, was on the front line in the Slave Lake fire in 2011.",,,Low
37109,28,wildfire,"Update: the carbon tax repeal event at the gas station has been cancelled. Instead, they are planning to do something on the escalating wildfire situation northern Alberta. #ableg",,,Low
37110,28,wildfire,"After two weeks away from their home in High Level due to raging wildfires in the town, families are allowed to return Monday starting at 10 a.m..

?I?m really excited, I?m happy to go home.""

#ABFire 
https://t.co/K6gFasR0L3",,,Low
37111,28,wildfire,@JohnESparks1 Forest fires that are happening in Northern Alberta. Just came out of lunch look at this pic you can clearly see the distinction on the sky of the smoke. It?s awful https://t.co/20tLYJ4V4l,,,Low
37112,28,wildfire,"UPDATE: as of 5:30pm, a VOLUNTARY EVACUATION has been issued for residents NORTH of the Town of #HighLevel. All residents are required to register at La Crete Heritage Centre (15411- TWP RD 1060 South of La Crete). If you need transport, call 780.927.3718. #abfire https://t.co/sZKoBYdqsj",,,High
37113,28,wildfire,Make or get a disaster preparedness kit with enough supplies to meet the needs of you and your family (remember your pets!) for at least 72 hours. We have more tips on what to include in your kit: https://t.co/zG7DechA8I  #ABfire  #beready #Alberta https://t.co/cqXiiqLiph,,,Low
37114,28,wildfire,"Jesse says, hey pals, please don?t go out on walkies with this smoke... ??? #absmoke #abfire https://t.co/2wwFyInlZH",,,Low
37115,28,wildfire,EMERGENCY EVACUATION ORDER: Chipewyan Lake Village must evacuate immediately and proceed south on the ALPAC Rd. and head to Calling Lake using Highway 813. @AB_EmergAlert #ABwildfire https://t.co/x1CTNxKukY https://t.co/7HxuRImMji,,,Critical
37116,28,wildfire,The weather gods have finally brought High Level the good stuff they've so desperately needed today to fight the fires currently burning in the area. #ABStorm #ABFire https://t.co/ThBrEMTDrE,,,Medium
37117,28,wildfire,Plumes of smoke from out-of-control wildfires burning in Alberta?s Peace Region can be clearly seen from satellite imagery.  ..  #ABfire #ABstorm #Alberta https://t.co/8niGJTDFwW,,,Medium
37118,28,wildfire,"1. MMIWG report released - https://t.co/VdOMdBIBSs
2. High Level residents allowed back - https://t.co/Hc0avFAmRY
3. Embassy in Venezuela suspended - https://t.co/ymOcfIRIJj
4. ""stone cold loser"" - https://t.co/KJL3jHoBdY
5. Raptors lose game 2 - https://t.co/s8RizsUoV7",,,Low
37119,28,wildfire,"LOOK: A wildfire threatens the High Level community in Alberta, Canada.

Photos c/o Jeruel Cantada

#eaglenews https://t.co/ElNtvz3imU",,,High
37120,28,wildfire,"@oldcrow50 @yield2yetis @andrew_leach @LiciaCorbella Also, @oldcrow50: Jason Kenney has been in power for all of two weeks.

A little premature to blame him for the #HighLevel fire. #ABleg #ABpoli",,,Low
37121,28,wildfire,"This #wildfire season, Albertans can breathe a little easier ? at least for now ? as experts are predicting mostly average fire-inducing weather conditions until September. #abfire https://t.co/pKNk2a51ny",,,Low
37122,28,wildfire,A special air quality statement is in effect for Red Deer due to wildfire smoke from Northern Alberta. Please call Health Link at 8-1-1 if you are experiencing symptoms from wildfire #smoke.,,,Low
37123,28,wildfire,There are currently out of control wildfires in northern Alberta due to dry and windy conditions. https://t.co/fji9gsD5Wz #besafeoutthere #Alberta https://t.co/gMj0tFiYWk,,,Medium
37124,28,wildfire,"So Kenney just had to miss an event to celebrate his repeal of the carbon tax because much of Alberta is on fire: Great Slave Lake is under threat of evacuation &amp; air quality is compromised in Calgary &amp; Edmonton

#MotherNatureisPissed #PatheticFallacy #ClimateCrisis",,,Low
37125,28,wildfire,"A remote northern Alberta community was put on evacuation alert Sunday night due to a new wildfire, while crews further northwest continue to battle the High Level fire amit changing winds.  #yeg #abwildfire #abfire https://t.co/p9RC0lkzX7",,,Medium
37126,28,wildfire,"Years of fire suppression contributing to increasing Alberta wildfires: expert - https://t.co/kmg5xp1G7u of people have been evacuated from communities across northern Alberta due to growing wildfires. 
 - https://t.co/7ELOXC4tH3",,,Low
37127,28,wildfire,"Treaty 8 First Nations of Alberta is seeking donations to support their member Nations affected by the wildfires in Treaty 8 territory. To find out how to support, please see the link below. The need is urgent. 

https://t.co/z5zKDojZn1

#abwildfires",,,Medium
37128,28,wildfire,"Big Mac and the 09 gorillas ? want everyone to stay safe out there with all that smoke in Northern Alberta.  #fireseason #2009gorillashockey #hockey #meetthegorillas #staysafe #bigsmoke @ Edmonton, Alberta https://t.co/6jPEU2zHtu",,,Low
37129,28,wildfire,5 and 10 minutes East of Slave lake around 7:45 and 7:50 as the smoke stayed East of town due to the NW winds. #abfire https://t.co/KYP4EAIuDx,,,Medium
37130,28,wildfire,"I?m sure @jkenney will be SO convincing &amp; reassuring to the population of High Level that repealing the @RachelNotley @albertaNDP carbon tax will make their future MUCH better &amp; maybe even wildfire-free... but HE is sure no bright spark, just a wet blanket really #AbLeg https://t.co/BP78STBTs3",,,Low
37131,28,wildfire,Morning commute didn't smell or look good today. This is smoke from the Northern Alberta Fires that are 10 hours drive away from me. Reminds you how interconnected we are. Hope they can put out the fires soon. They? https://t.co/tanZFJj7vS,,,Low
37132,28,wildfire,Praying for the town of High Level AB...my sister is evacuating as we speak with her 10+ foster kids. My nephew is the fire chief in HL. It?s a very stressful time right now!! #HighLevel @4CherBear67 @NiMiddle @ErikEstrada @LindaCInmala @princesspeapat @Jenny79217656 ?????? https://t.co/20cAdtVS4z,,,Medium
37133,28,wildfire,"He was in unimaginable pain, and unable to even crawl out of the fire.

But the only inevitable thing was this: this fire was going to go out in time.

And his high level Battle Continuation skill could save him.

He just needed to wait... https://t.co/alyHrW2WGk",,,Low
37134,28,wildfire,"Our thoughts go out to the town of High Level today, and to the people in surrounding communities. Stay strong everyone! Fire season is never a good season and I cannot imagine what each of you are going through at the moment. 

As Albertan's, we all need to stick together.",,,Low
37135,28,wildfire,Out of control wildfire burning near High Level https://t.co/od0zDzcF36 #gpab #countyofgp,,,High
37136,28,wildfire,"IA That. 
These are the, ""Good Ol' Days."" 
 
Mutherfucker. 
Rev'r'ind! 
 
YMMV
 *It's About

I am currently in need of a
#BlazingSaddle
I need a reliable Mount
I'm gentle, but Firm
#MemorialDayWeekend2019 
#420blazeit
#HighLevel 
#Brightburn High
@tingsihightink #donotgooglethis",,,Low
37137,28,wildfire,@JustinTrudeau @Raptors Wake up and do your job instead of watching basketball #ABFire #Emergency,,,Low
37138,28,wildfire,"Thread on the heavy smoke in the Alberta sky and our need to address climate change. ? Thank you @BashirMohamed for sharing what we experienced today.

#ClimateChangeIsReal #ABfire #yeg https://t.co/T6xNy36tYk",,,Low
37139,28,wildfire,"New from @AB_EmergAlert - confirming that Slave Lake is no longer taking evacuees from other communities, as it is under an 8 hour evacuation alert itself. New evacuees are encouraged to head to Edmonton, if possible. #yeg #Yyc #abfire #absmoke #ABwildfire https://t.co/VtyR4X9t0G",,,Low
37140,28,wildfire,"As we enter the long weekend, the province is issuing a fire ban and off-highway vehicle restrictions for most of northern Alberta. #ymm #rmwb https://t.co/yKNgQnK6qa",,,Medium
37141,28,wildfire,"Firefighters working to protect town of High Level.  #Chuckegg Creek Fire in Northern #Alberta, #Canada, has burned more than 241,000 acres (97,600 hectares) https://t.co/uZxJFqh6q9 #ChuckeggCreek #wildfires #climatechange",,,Medium
37142,28,wildfire,Ralph Goodale says military will help as Alberta deals with massive wildfires https://t.co/b5wK1Rqx3Z #ABFire,,,Medium
37143,28,wildfire,"Tuesday morning wildfire update: @FletcherKent reports from northern Alberta, where warmer temperatures, gusty winds and no rain continued to cause unpredictable conditions for firefighter near #HighLevel. #yeg #abwildfire #abfire https://t.co/H9Dqj7iFPU",,,Medium
37144,28,wildfire,Wildfires put Slave Lake on evacuation alert; smoke blankets Edmonton: Calgary Herald https://t.co/Bkxssh4h21 | More w/ EcoSearch: https://t.co/q7tfn4hxjm,,,Medium
37145,28,wildfire,"Can we talk about the giant wildfire in Alberta? The #ChuckeggCreekFire It's May. This is weird, right? Did they have a very dry winter up there? I can't imagine. We had an insane amount of snow and I'm 900 miles south from them.",,,Low
37146,28,wildfire,#YourEMSYYC Air Medical Crews pair up with @TownofHighLevel flight crews to support efforts for the #ABFire. Flight operations are an integral part of EMS ops in northern Alberta. Learn more about how our flight teams train: https://t.co/ak1H704Lrq #abwildfire #highlevelfire https://t.co/bxCmlg0D8A,,,Low
37147,28,wildfire,I?m in Slave Lake and just spoke to the town?s mayor Tyler Warman about the evacuation process. So far things are going smoothly and he said it?s helped they have experience from the fire that tore through SL in 2011,,,Low
37148,28,wildfire,"Power, cell service lost as ?Level 6? wildfire burns out of control in High Level https://t.co/5nCJAohkiG",,,Low
37149,28,wildfire,A few pics of the fire last night from a volunteer First Responders on scene #ChuckeggCreekWildFire #PaddlePrairieAB https://t.co/crFtlLHjFi,,,Medium
37150,28,wildfire,"Fire (residential) [Toronto]
Beaconsfield Avenue
b/w Mackenzie Crescent / Collahie Street
Dispatched: 15/05/19 @ 22:25 EDT
[Stn: 426] Aerial-426 DistChief-34 Pumper-331 Pumper-426 Rescue-426 Squad-331
General Area:",,,Low
37151,28,wildfire,"Just in: BC Wildfire Service will send 267 personnel (including 230 firefighters) to Alberta to help with firefighting efforts.

Fire in High Level Forest Area grew to nearly 700 sq kilometres over the long weekend, with residents ordered to evacuate:
https://t.co/F5oHzhG6JG",,,Medium
37152,28,wildfire,"Photos from 1km outside of High Level showing the #ABwildfire close to the town. Sent in by Fr Henry Kiggundu. Parishioners have fled to Ft Vermilion, Grande Prairie, &amp; Slave Lake ? which are also under evacuation alert. Stay-tuned for our story tomorrow. #abfire #smoke #yegwx https://t.co/g5HE8c4ZsE",,,Medium
37153,28,wildfire,"Watch #CBCTheNational LIVE for Wednesday, May 22, 2019 ? High Level Fire, Shipbuilding Strategy, Brexit Party https://t.co/9hMVxR8POM",,,Low
37154,28,wildfire,"Drifting wildfire smoke has caused the air quality to plummet in the #ymm region. At 11 a.m. MT, the AQHI in Fort McMurray was at a very high risk 10+.
#abstorm 
https://t.co/1dqrusRBe7",,,Medium
37155,28,wildfire,"A crew of 21 firefighters departed from Nova Scotia Thursday morning to help fight wildfires in Alberta as the out-of-control Chuckegg Creek wildfire grows to almost 92,000 hectares

#ABFire #ABWildfire #HighLevel 

https://t.co/7T3f3RBdD4",,,Medium
37156,28,wildfire,"Almost all of the families that have checked in so far to the @TownSlaveLake evacuation centre actually left #HighLevel BEFORE the evacuation order was issued. Many tell me they just couldn?t take the chance of waiting, including these guys. #ABFire https://t.co/cRyW2twWEO",,,Low
37157,28,wildfire,More #HighLevel #ABfire coverage coming up before 8 a.m. with Global's @SarahNKraus who will join us from the area affected.,,,Low
